seed,eps,template,x0_radius,s_A,N,id_feasible,sX,id_time,coverage,coverage_train,encl,mu_sum,lp_feasible,lambda_min
4161,0.05,row,0.5,3,30,True,0.003924749738618741,0.1094613470013428,0.525,1.0,0.12338551598976097,1.506681065598532,True,0.23828125
4000,0.05,random,0.5,3,30,True,0.004932587779095025,0.09927572200103896,0.5,1.0,0.12003788045724668,1.4869019900557623,True,0.14453125
4023,0.05,random,0.5,3,30,True,0.008257554991656757,0.11483334300282877,0.45,1.0,0.10963160195008434,1.4760032390052298,True,0.12890625
4046,0.05,random,0.5,3,30,True,0.010665261420454394,0.13444823500321945,0.35,1.0,0.0791992083942619,0.9413466598388134,True,0.1328125
4069,0.05,random,0.5,3,30,True,0.018570557481438467,0.07997267600148916,0.175,1.0,0.07158145182681311,0.5054677623070932,True,0.171875
4092,0.05,random,0.5,3,30,True,0.006248705197219519,0.07708092200118699,0.35,1.0,0.09440611595410672,1.2490854434502148,True,0.15234375
4115,0.05,random,0.5,3,30,True,0.0028666775625363554,0.08015964600053849,0.15,1.0,0.0922019658951811,1.4808565753231748,True,0.15234375
4138,0.05,random,0.5,3,30,True,0.011428691198438666,0.11138470700097969,0.475,0.9666666666666667,0.08685066347476347,1.1404967476820917,True,0.1015625
4161,0.05,random,0.5,3,30,True,0.011009454754124142,0.08336785400024382,0.45,1.0,0.11817669349895361,1.4646554974991937,True,0.15234375
4000,0.05,pca,0.5,3,30,True,0.00798264828687758,0.09295108700098353,0.45,1.0,0.08246640217550799,0.36091791489044694,True,0.1640625
4023,0.05,pca,0.5,3,30,True,0.008089005633130975,0.09158505499726743,0.475,1.0,0.06766552596358247,0.28146986932326806,True,0.13671875
4046,0.05,pca,0.5,3,30,True,0.014087630662733337,0.08144165799967595,0.25,1.0,0.06456663778030852,0.521060989998533,True,0.09765625
4069,0.05,pca,0.5,3,30,True,0.015962497267122663,0.12309385999833466,0.25,1.0,0.0758407524106968,0.5356667174439778,True,0.1640625
4092,0.05,pca,0.5,3,30,True,0.007536399680819937,0.0774628319995827,0.3,1.0,0.055325564636277205,0.25026452520136944,True,0.09765625
4115,0.05,pca,0.5,3,30,True,0.010962483039003532,0.09351288000107161,0.325,1.0,0.057354438671997854,0.34287366823069654,True,0.09375
4138,0.05,pca,0.5,3,30,True,0.011428691054808648,0.07922744499956025,0.45,0.9666666666666667,0.07661244749247068,0.4518506379101025,True,0.15625
4161,0.05,pca,0.5,3,30,True,0.01141180457833869,0.14431730000069365,0.35,0.9666666666666667,0.06574760767743734,0.21120884440704446,True,0.125
4000,0.1,entry,0.5,9,30,True,0.001848462839595525,0.1653029230001266,0.475,1.0,0.07196650656959536,0.8533749735169434,True,0.05859375
4023,0.1,entry,0.5,9,30,True,0.004720905622043864,0.09864013200058253,0.5,1.0,0.10327040615235208,1.46848357473161,True,0.11328125
4046,0.1,entry,0.5,9,30,True,0.004493290946217354,0.10209112400116283,0.5,1.0,0.058500859406691044,1.084846513696821,True,0.09375
4069,0.1,entry,0.5,9,30,True,0.014192179755315525,0.10744989300292218,0.275,1.0,0.06645332692498188,1.0115770527557584,True,0.16796875
4092,0.1,entry,0.5,9,30,True,0.000866855932693321,0.2020798570010811,0.75,1.0,0.07644577959927432,1.0698944399266765,True,0.08203125
4115,0.1,entry,0.5,9,30,True,0.0015406571381206197,0.10011302500060992,0.375,1.0,0.0678142426361252,1.0864021710753986,True,0.0703125
4138,0.1,entry,0.5,9,30,True,0.0015120869342463692,0.10250549200281966,0.6,1.0,0.07049840726756249,0.7971312874079906,True,0.1171875
4161,0.1,entry,0.5,9,30,True,0.005323145131275137,0.10472731499976362,0.55,1.0,0.0802146333851584,0.9424455810337551,True,0.13671875
4000,0.1,row,0.5,3,30,True,0.0015848133061115743,0.0868311160011217,0.5,1.0,0.14997386506400573,1.0435329116929746,True,0.203125
4023,0.1,row,0.5,3,30,True,0.0045336542060939854,0.14971146899915766,0.525,1.0,0.10259207500396503,0.9571004252687498,True,0.1328125
4046,0.1,row,0.5,3,30,True,0.005243158437808683,0.12882439399982104,0.5,1.0,0.11802366228941677,1.416087641294926,True,0.19921875
4069,0.1,row,0.5,3,30,True,0.022346810152130137,0.08072310900024604,0.125,1.0,0.08382732271236235,0.8149486317732006,True,0.2734375
4092,0.1,row,0.5,3,30,True,0.0004253412575652081,0.08801832600147463,0.375,1.0,0.0733466516150377,0.7885843351062851,True,0.1171875
4115,0.1,row,0.5,3,30,True,6.840526212292296e-05,0.0963653209983022,0.475,1.0,0.07428657303740135,0.5842335875566733,True,0.15625
4138,0.1,row,0.5,3,30,True,0.0020606834949679236,0.08364244900076301,0.5,1.0,0.10581716732467812,0.7016566123643724,True,0.1875
4161,0.1,row,0.5,3,30,True,0.0012510955531425734,0.11485582400200656,0.575,1.0,0.11470729234807683,0.6157953195925021,True,0.24609375
4000,0.1,random,0.5,3,30,True,2.996564159803827e-09,0.09905787000025157,0.375,1.0,0.13910044234062502,0.8638388475850934,True,0.19921875
4023,0.1,random,0.5,3,30,True,0.0015599399791539797,0.15124359500259743,0.55,1.0,0.13959598190293399,0.8578507485303078,True,0.24609375
4046,0.1,random,0.5,3,30,True,0.00676226375879152,0.09689322000122047,0.5,1.0,0.15349868935148409,1.3595941192829746,True,0.28515625
4069,0.1,random,0.5,3,30,True,0.019099797607157545,0.08919716300079017,0.225,1.0,0.11899115813934498,0.6599762276963317,True,0.3125
4092,0.1,random,0.5,3,30,True,0.002178225580835924,0.10040731499975664,0.375,1.0,0.11882225698229969,0.8031738795176819,True,0.234375
4115,0.1,random,0.5,3,30,True,0.0016211652333944307,0.09920508499999414,0.2,1.0,0.10237808369759853,0.8502485548371778,True,0.16796875
4138,0.1,random,0.5,3,30,True,0.010303642790743138,0.1573706389972358,0.5,1.0,0.16678456747292297,1.2895293353765132,True,0.3046875
4161,0.1,random,0.5,3,30,True,0.005096462733956346,0.09140658899923437,0.475,1.0,0.16971965500825203,1.0368030220910371,True,0.27734375
4000,0.1,pca,0.5,3,30,True,0.007441422293666901,0.07966606799891451,0.225,0.9666666666666667,0.11060692711700763,0.2434247602735673,True,0.2890625
4023,0.1,pca,0.5,3,30,True,0.007706220811429818,0.07074736200229381,0.4,1.0,0.10429392275650559,0.3512610040934606,True,0.26171875
4046,0.1,pca,0.5,3,30,True,0.012288469866118455,0.07651285500105587,0.275,1.0,0.07777541965932147,0.2979227418117682,True,0.16015625
4069,0.1,pca,0.5,3,30,True,0.015581523690136344,0.1238979379995726,0.325,0.9666666666666667,0.07573498513568484,0.24629906381359623,True,0.16796875
4092,0.1,pca,0.5,3,30,True,0.00987789314281902,0.07474755399744026,0.3,0.9666666666666667,0.08811203434024481,0.2308164424618519,True,0.25
4115,0.1,pca,0.5,3,30,True,0.008294288258807354,0.07160908100195229,0.4,0.9666666666666667,0.07941831010866193,0.1280471137402968,True,0.24609375
4138,0.1,pca,0.5,3,30,True,0.012537775739531519,0.0689347400002589,0.45,1.0,0.0906636732800425,0.3143889717212442,True,0.203125
4161,0.1,pca,0.5,3,30,True,0.005162108440751429,0.1084946589980973,0.2,1.0,0.11134998954908974,0.318698109644575,True,0.25
4000,0.2,entry,0.5,9,30,True,0.0,0.10713912000210257,0.5,1.0,0.07381468543571297,0.4375055476364854,True,0.05859375
4023,0.2,entry,0.5,9,30,True,0.002671999995633375,0.08503169299729052,0.575,1.0,0.10619970135057426,0.7573293016046367,True,0.1171875
4046,0.2,entry,0.5,9,30,True,0.0030333747443264548,0.16134638199946494,0.5,1.0,0.05885534678757198,0.5371161401199975,True,0.09375
4069,0.2,entry,0.5,9,30,True,0.011999633715210246,0.12258518399903551,0.275,1.0,0.06548264466337313,0.4834277718098795,True,0.16796875
4092,0.2,entry,0.5,9,30,True,1.7146960807982727e-05,0.16454850800073473,0.75,1.0,0.07739464902449189,0.5412511358530538,True,0.08203125
4115,0.2,entry,0.5,9,30,True,0.0013954951177551612,0.09568573199794628,0.375,1.0,0.06793367808997795,0.5442867820860924,True,0.0703125
4138,0.2,entry,0.5,9,30,True,0.001512086794644695,0.08543389599799411,0.6,1.0,0.07049841033140156,0.39856567751885397,True,0.1171875
4161,0.2,entry,0.5,9,30,True,0.0015579873271028982,0.08751686900359346,0.575,1.0,0.08504038461589948,0.49404390741031196,True,0.1328125
4000,0.2,row,0.5,3,30,True,1.686003467056912e-11,0.12717914600216318,0.55,1.0,0.15206203531435342,0.5296033801625984,True,0.19921875
4023,0.2,row,0.5,3,30,True,0.002061004642950956,0.06714124100108165,0.525,1.0,0.11087714631633741,0.5325372970413865,True,0.125
4046,0.2,row,0.5,3,30,True,0.0037516296839566242,0.07038238399763941,0.525,1.0,0.11944564190178548,0.7090989559158625,True,0.19921875
4069,0.2,row,0.5,3,30,True,0.0202836125821031,0.08594691499820328,0.175,1.0,0.08832057635681935,0.4493753122331067,True,0.265625
4092,0.2,row,0.5,3,30,True,0.0,0.10354724800345139,0.4,1.0,0.07385951857714562,0.397888243619249,True,0.1171875
4115,0.2,row,0.5,3,30,True,4.3096574358294075e-11,0.12704069199753576,0.475,1.0,0.07471673630599591,0.29568410116424876,True,0.15625
4138,0.2,row,0.5,3,30,True,0.0004763893649745644,0.07070761499926448,0.5,1.0,0.09974857259961449,0.30161755391878914,True,0.19140625
4161,0.2,row,0.5,3,30,True,5.164716369688352e-11,0.07364758499898016,0.55,1.0,0.11345049703302776,0.29278709766844335,True,0.25
4000,0.2,random,0.5,3,30,True,1.7460513809639523e-11,0.08503601499978686,0.375,1.0,0.1391004636553051,0.43191954022847123,True,0.19921875
