seed,alpha,N,method,lam,lp_feasible,rho,lp_time,gamma,cl_violation,cl_worst_residual
1070,1.0,10,DCM,0.7,True,0.5091898542433161,0.008821784999781812,1.0,,
1070,1.0,10,DCM,0.75,True,0.4588649300742835,0.008426728999438637,1.0,,
1070,1.0,10,DCM,0.8,True,0.40854000582079153,0.008122384000671445,1.0,,
1070,1.0,10,DCM,0.85,True,0.35821508283954734,0.008157649000168021,1.0,,
1070,1.0,10,DCM,0.9,True,0.3078901504846967,0.008405191999372619,1.0,0.0,-0.32481003983556034
1070,1.0,10,DCM,0.95,True,0.2575652351065491,0.00868685200020991,1.0,,
1070,1.0,10,DCM,1.0,True,0.20861031399036636,0.008688489999258309,1.0,,
1070,1.0,10,ICM-noSI,0.7,True,0.5101208494786375,0.013113408999743115,1.0,,
1070,1.0,10,ICM-noSI,0.75,True,0.4599977831358277,0.015943731000334083,1.0,,
1070,1.0,10,ICM-noSI,0.8,True,0.40987471800302017,0.012985831000150938,1.0,,
1070,1.0,10,ICM-noSI,0.85,True,0.35975166986926976,0.016944091000368644,1.0,,
1070,1.0,10,ICM-noSI,0.9,True,0.30962860773030876,0.016442746999928204,1.0,0.0,-0.32645150600734807
1070,1.0,10,ICM-noSI,0.95,True,0.25950554444974216,0.021832753000126104,1.0,,
1070,1.0,10,ICM-noSI,1.0,True,0.21053740951585867,0.021925443000327505,1.0,,
1070,1.0,10,ICM,0.7,True,0.5109785419718316,0.012262416000339726,1.0,,
1070,1.0,10,ICM,0.75,True,0.4606351116286736,0.014060498000617372,1.0,,
1070,1.0,10,ICM,0.8,True,0.41029167031380726,0.013058184999863442,1.0,,
1070,1.0,10,ICM,0.85,True,0.3599482496698921,0.01485785200020473,1.0,,
1070,1.0,10,ICM,0.9,True,0.30960481377483345,0.014897375999680662,1.0,0.0,-0.3257133295286212
1070,1.0,10,ICM,0.95,True,0.25926138336781734,0.014041535000615113,1.0,,
1070,1.0,10,ICM,1.0,True,0.209045086241043,0.013457050999932108,1.0,,
1087,1.0,10,DCM,0.7,True,0.49926573741670494,0.008984086000054958,1.0,,
1087,1.0,10,DCM,0.75,True,0.45049278911345625,0.00861222399998951,1.0,,
1087,1.0,10,DCM,0.8,True,0.401719839888497,0.008550595000087924,1.0,,
1087,1.0,10,DCM,0.85,True,0.35294688887989095,0.008549932999812881,1.0,,
1087,1.0,10,DCM,0.9,True,0.30417393694230055,0.009142296999925748,1.0,0.0,-0.30371584008016117
1087,1.0,10,DCM,0.95,True,0.25540099745034883,0.008756881000408612,1.0,,
1087,1.0,10,DCM,1.0,True,0.20662804898638756,0.008814627999527147,1.0,,
1087,1.0,10,ICM-noSI,0.7,True,0.5063262130825595,0.021348197999941476,1.0,,
1087,1.0,10,ICM-noSI,0.75,True,0.45756371570259835,0.019450394000159577,1.0,,
1087,1.0,10,ICM-noSI,0.8,True,0.40880121849734996,0.017609440999876824,1.0,,
1087,1.0,10,ICM-noSI,0.85,True,0.3600387206946094,0.022353292999468977,1.0,,
1087,1.0,10,ICM-noSI,0.9,True,0.3112762185304399,0.02264541200020176,1.0,0.0,-0.30829620575769023
1087,1.0,10,ICM-noSI,0.95,True,0.26251372873539347,0.02432083199983026,1.0,,
1087,1.0,10,ICM-noSI,1.0,True,0.21375123148425998,0.022408648000237008,1.0,,
1087,1.0,10,ICM,0.7,True,0.5091443007426834,0.014731661999576318,1.0,,
1087,1.0,10,ICM,0.75,True,0.45869659698865145,0.01610276100018382,1.0,,
1087,1.0,10,ICM,0.8,True,0.4082488919532344,0.01770604600005754,1.0,,
1087,1.0,10,ICM,0.85,True,0.3578011909454588,0.017692387000352028,1.0,,
1087,1.0,10,ICM,0.9,True,0.3073534924450813,0.017257812000025297,1.0,0.0,-0.3046575501347779
1087,1.0,10,ICM,0.95,True,0.25690579093415494,0.019191421999494196,1.0,,
1087,1.0,10,ICM,1.0,True,0.20659483469975704,0.017439037999793072,1.0,,
1104,1.0,10,DCM,0.7,True,0.45984543204742184,0.01720465600010357,1.0,,
1104,1.0,10,DCM,0.75,True,0.40726119953097867,0.015726958000414015,1.0,,
1104,1.0,10,DCM,0.8,True,0.3546769642271681,0.011931721000109974,1.0,,
1104,1.0,10,DCM,0.85,True,0.30209273763594735,0.01134241900035704,1.0,,
1104,1.0,10,DCM,0.9,True,0.25141598816913424,0.01055139100026281,1.0,0.0,-0.23329665575347758
1104,1.0,10,DCM,0.95,True,0.2011969884012322,0.011510555999848293,1.0,,
1104,1.0,10,DCM,1.0,True,0.15185084030784374,0.012235036999300064,1.0,,
1104,1.0,10,ICM-noSI,0.7,True,0.5050249292186223,0.010809704999701353,1.0,,
1104,1.0,10,ICM-noSI,0.75,True,0.45489093173060474,0.010450556000250799,1.0,,
1104,1.0,10,ICM-noSI,0.8,True,0.40475694362271064,0.01041541100039467,1.0,,
1104,1.0,10,ICM-noSI,0.85,True,0.3546229463365676,0.010690761000660132,1.0,,
1104,1.0,10,ICM-noSI,0.9,True,0.30455934334205575,0.009820471000239195,1.0,0.0,-0.2254001616924428
1104,1.0,10,ICM-noSI,0.95,True,0.25491749039960576,0.009820510000281502,1.0,,
1104,1.0,10,ICM-noSI,1.0,True,0.2059697500953395,0.009730857999784348,1.0,,
1104,1.0,10,ICM,0.7,True,0.5097126387866668,0.01354887800061988,1.0,,
1104,1.0,10,ICM,0.75,True,0.46019337671009586,0.014256434000344598,1.0,,
1104,1.0,10,ICM,0.8,True,0.41067410528511633,0.013676024999767833,1.0,,
1104,1.0,10,ICM,0.85,True,0.3611548336462485,0.015059606999784592,1.0,,
1104,1.0,10,ICM,0.9,True,0.3116440855558261,0.015470042999368161,1.0,0.0,-0.2192456390359856
1104,1.0,10,ICM,0.95,True,0.2622738751753313,0.016052881999712554,1.0,,
1104,1.0,10,ICM,1.0,True,0.2130273549513681,0.013947593000011693,1.0,,
1121,1.0,10,DCM,0.7,True,0.5143649727940467,0.021865632999833906,1.0,,
1121,1.0,10,DCM,0.75,True,0.46287016199496256,0.02131509199989523,1.0,,
1121,1.0,10,DCM,0.8,True,0.4113753523972538,0.021512285000426346,1.0,,
1121,1.0,10,DCM,0.85,True,0.3598805435889116,0.02131453899983171,1.0,,
1121,1.0,10,DCM,0.9,True,0.3083857305337064,0.021451034000165237,1.0,0.0,-0.2854054172175108
1121,1.0,10,DCM,0.95,True,0.25710308531802034,0.02144707500065124,1.0,,
1121,1.0,10,DCM,1.0,True,0.2085107261776158,0.017697513000712206,1.0,,
1121,1.0,10,ICM-noSI,0.7,True,0.5251483367974126,0.009107500000027358,1.0,,
1121,1.0,10,ICM-noSI,0.75,True,0.4747763437657864,0.009206828999595018,1.0,,
1121,1.0,10,ICM-noSI,0.8,True,0.424404336054701,0.009306580000156828,1.0,,
1121,1.0,10,ICM-noSI,0.85,True,0.374032327597887,0.009653103999880841,1.0,,
1121,1.0,10,ICM-noSI,0.9,True,0.32366031947810114,0.009701114000563393,1.0,0.0,-0.2887348850348268
1121,1.0,10,ICM-noSI,0.95,True,0.2733520708463787,0.009921642999870528,1.0,,
1121,1.0,10,ICM-noSI,1.0,True,0.22363356346590335,0.009201930999552133,1.0,,
1121,1.0,10,ICM,0.7,True,0.5348675381958029,0.013947597999504069,1.0,,
1121,1.0,10,ICM,0.75,True,0.48474937239084226,0.013708258999940881,1.0,,
1121,1.0,10,ICM,0.8,True,0.43463120804858074,0.0134212650000336,1.0,,
1121,1.0,10,ICM,0.85,True,0.3845130457587917,0.013643649000186997,1.0,,
1121,1.0,10,ICM,0.9,True,0.33439487875464646,0.013586281000243616,1.0,0.0,-0.2927085588844669
1121,1.0,10,ICM,0.95,True,0.2842767044981593,0.01541623899993283,1.0,,
1121,1.0,10,ICM,1.0,True,0.234233660325623,0.01550546700036648,1.0,,
1138,1.0,10,DCM,0.7,True,0.514947750618004,0.012680157999966468,1.0,,
1138,1.0,10,DCM,0.75,True,0.46621686347749136,0.012218738000228768,1.0,,
1138,1.0,10,DCM,0.8,True,0.4174859763743405,0.012378577999697882,1.0,,
1138,1.0,10,DCM,0.85,True,0.3687550891583033,0.012442310000551515,1.0,,
1138,1.0,10,DCM,0.9,True,0.32002420105338425,0.01337823300036689,1.0,0.0,-0.42051368682943124
1138,1.0,10,DCM,0.95,True,0.2712933155518554,0.013828899000145611,1.0,,
1138,1.0,10,DCM,1.0,True,0.22256242832590678,0.013438937000501028,1.0,,
1138,1.0,10,ICM-noSI,0.7,True,0.511976324073718,0.010080806999212655,1.0,,
1138,1.0,10,ICM-noSI,0.75,True,0.46328830664363596,0.010131946000001335,1.0,,
1138,1.0,10,ICM-noSI,0.8,True,0.4146002891854803,0.010024342000178876,1.0,,
1138,1.0,10,ICM-noSI,0.85,True,0.3659122716894924,0.010122820000106003,1.0,,
1138,1.0,10,ICM-noSI,0.9,True,0.3172242538670058,0.00934393999978056,1.0,0.0,-0.41974577469430707
1138,1.0,10,ICM-noSI,0.95,True,0.2685362350713017,0.009005079999951704,1.0,,
1138,1.0,10,ICM-noSI,1.0,True,0.21984821427621704,0.008883137000339048,1.0,,
1138,1.0,10,ICM,0.7,True,0.5104112476974362,0.010792959999889717,1.0,,
1138,1.0,10,ICM,0.75,True,0.4613965195094893,0.009843307999290118,1.0,,
1138,1.0,10,ICM,0.8,True,0.4123817932948511,0.010072992999994312,1.0,,
1138,1.0,10,ICM,0.85,True,0.3633670698088424,0.009613154999897233,1.0,,
1138,1.0,10,ICM,0.9,True,0.3143523429233152,0.009403197999745316,1.0,0.0,-0.31631490524108064
1138,1.0,10,ICM,0.95,True,0.2654455953790635,0.008949707000283524,1.0,,
1138,1.0,10,ICM,1.0,True,0.21657577723560967,0.00968825400013884,1.0,,
1155,1.0,10,DCM,0.7,True,0.5179569184823335,0.017745625000316068,1.0,,
1155,1.0,10,DCM,0.75,True,0.46530968286202357,0.019505145000039192,1.0,,
1155,1.0,10,DCM,0.8,True,0.4126624458657728,0.019058828999732214,1.0,,
1155,1.0,10,DCM,0.85,True,0.3600152042604812,0.020551619999423565,1.0,,
1155,1.0,10,DCM,0.9,True,0.307367975188074,0.019826577999992878,1.0,0.0,-0.29807011661756155
1155,1.0,10,DCM,0.95,True,0.25528685484868074,0.02080303799993999,1.0,,
1155,1.0,10,DCM,1.0,True,0.20543619064676769,0.01968036500056769,1.0,,
1155,1.0,10,ICM-noSI,0.7,True,0.5164569601666872,0.013727212000048894,1.0,,
1155,1.0,10,ICM-noSI,0.75,True,0.46300057038400805,0.013552882999647409,1.0,,
1155,1.0,10,ICM-noSI,0.8,True,0.40954419864684777,0.015837615999771515,1.0,,
1155,1.0,10,ICM-noSI,0.85,True,0.3560878128194257,0.019888859999809938,1.0,,
1155,1.0,10,ICM-noSI,0.9,True,0.3026314267357151,0.01984458500010078,1.0,0.0,-0.2958788223825439
1155,1.0,10,ICM-noSI,0.95,True,0.2494844601849346,0.01986376199965889,1.0,,
1155,1.0,10,ICM-noSI,1.0,True,0.1995955035174659,0.019764952000514313,1.0,,
1155,1.0,10,ICM,0.7,True,0.5569149992540833,0.010009880999859888,1.0,,
1155,1.0,10,ICM,0.75,True,0.5061364734010337,0.010005350999563234,1.0,,
1155,1.0,10,ICM,0.8,True,0.45535793319611656,0.010158396999941033,1.0,,
1155,1.0,10,ICM,0.85,True,0.4045793926069654,0.01114689099995303,1.0,,
1155,1.0,10,ICM,0.9,True,0.353800850244589,0.009723743999529688,1.0,0.0,-0.3332619132537268
1155,1.0,10,ICM,0.95,True,0.3030223124626688,0.00920214199959446,1.0,,
1155,1.0,10,ICM,1.0,True,0.2523917919454916,0.009247686999515281,1.0,,
1172,1.0,10,DCM,0.7,True,0.4905736676075784,0.01925477500026318,1.0,,
1172,1.0,10,DCM,0.75,True,0.43974790752035603,0.015146725000704464,1.0,,
1172,1.0,10,DCM,0.8,True,0.38892214800309866,0.014003878000039549,1.0,,
1172,1.0,10,DCM,0.85,True,0.3380963876846118,0.01424430899987783,1.0,,
1172,1.0,10,DCM,0.9,True,0.28727062762652134,0.014708916999552457,1.0,0.0,-0.32807961015933174
1172,1.0,10,DCM,0.95,True,0.23644487358009697,0.014649400000052992,1.0,,
1172,1.0,10,DCM,1.0,True,0.18709148879706353,0.014961363000111305,1.0,,
1172,1.0,10,ICM-noSI,0.7,True,0.5003342753241022,0.013845173999470717,1.0,,
1172,1.0,10,ICM-noSI,0.75,True,0.44873296339553015,0.013546684000175446,1.0,,
1172,1.0,10,ICM-noSI,0.8,True,0.3971316522424676,0.014350340000419237,1.0,,
1172,1.0,10,ICM-noSI,0.85,True,0.3455303404991324,0.014744291000170051,1.0,,
1172,1.0,10,ICM-noSI,0.9,True,0.293929028795604,0.013261626000712567,1.0,0.0,-0.3274484276933667
1172,1.0,10,ICM-noSI,0.95,True,0.24232771542348863,0.017670305000137887,1.0,,
1172,1.0,10,ICM-noSI,1.0,True,0.1922090798862436,0.02030754400038859,1.0,,
1172,1.0,10,ICM,0.7,True,0.5091074087318621,0.010747969000476587,1.0,,
1172,1.0,10,ICM,0.75,True,0.45858246009810216,0.009743786999933945,1.0,,
1172,1.0,10,ICM,0.8,True,0.40805751400543194,0.01004222700066748,1.0,,
1172,1.0,10,ICM,0.85,True,0.3575325748384526,0.010256896000100824,1.0,,
1172,1.0,10,ICM,0.9,True,0.30700762606615406,0.00942957799998112,1.0,0.0,-0.32040148491651843
1172,1.0,10,ICM,0.95,True,0.25648268032102384,0.009872006000477995,1.0,,
1172,1.0,10,ICM,1.0,True,0.20603749236301558,0.009086104000743944,1.0,,
1189,1.0,10,DCM,0.7,True,0.5716451814187926,0.012555836000501586,1.0,,
1189,1.0,10,DCM,0.75,True,0.5211843441248183,0.012434624999514199,1.0,,
1189,1.0,10,DCM,0.8,True,0.47072351137691043,0.014420665000216104,1.0,,
1189,1.0,10,DCM,0.85,True,0.42026267350225827,0.014881050999974832,1.0,,
1189,1.0,10,DCM,0.9,True,0.3698018359749128,0.01641926600041188,1.0,0.0,-0.2799031527533359
1189,1.0,10,DCM,0.95,True,0.31934099765302715,0.014891294999870297,1.0,,
1189,1.0,10,DCM,1.0,True,0.2691480665921098,0.01608558099997026,1.0,,
1189,1.0,10,ICM-noSI,0.7,True,0.5357714567886633,0.017340358999717864,1.0,,
1189,1.0,10,ICM-noSI,0.75,True,0.48681061619648885,0.017569772000570083,1.0,,
1189,1.0,10,ICM-noSI,0.8,True,0.4378497753839485,0.019104985999547353,1.0,,
1189,1.0,10,ICM-noSI,0.85,True,0.38888893398024216,0.02023973700033821,1.0,,
1189,1.0,10,ICM-noSI,0.9,True,0.339928092326164,0.02006357800019032,1.0,0.0,-0.2763477291575057
1189,1.0,10,ICM-noSI,0.95,True,0.2909672555291501,0.018090207000568626,1.0,,
1189,1.0,10,ICM-noSI,1.0,True,0.242026545973802,0.01601429500078666,1.0,,
1189,1.0,10,ICM,0.7,True,0.49245517065370137,0.02079412900002353,1.0,,
1189,1.0,10,ICM,0.75,True,0.4428204878855537,0.020429715999853215,1.0,,
1189,1.0,10,ICM,0.8,True,0.39318580499309197,0.02144694500020705,1.0,,
1189,1.0,10,ICM,0.85,True,0.34355111703538854,0.020898626000416698,1.0,,
1189,1.0,10,ICM,0.9,True,0.2939164401903695,0.021639694000441523,1.0,0.0,-0.34545441199660154
1189,1.0,10,ICM,0.95,True,0.24428175737256475,0.01900163199934468,1.0,,
1189,1.0,10,ICM,1.0,True,0.19464707452301708,0.0195038409992776,1.0,,
1206,1.0,10,DCM,0.7,True,0.5087824071525436,0.013741284999923664,1.0,,
1206,1.0,10,DCM,0.75,True,0.45743958005760527,0.013377642000705237,1.0,,
1206,1.0,10,DCM,0.8,True,0.40609675298012193,0.013693887000044924,1.0,,
1206,1.0,10,DCM,0.85,True,0.3547539258433384,0.01439958100036165,1.0,,
1206,1.0,10,DCM,0.9,True,0.30341109119458787,0.015794119000020146,1.0,0.0,-0.3008928044790695
1206,1.0,10,DCM,0.95,True,0.2549085612780961,0.01754748199982714,1.0,,
1206,1.0,10,DCM,1.0,True,0.20731172972923695,0.016974109999864595,1.0,,
1206,1.0,10,ICM-noSI,0.7,True,0.5242891279915325,0.018527767999330536,1.0,,
1206,1.0,10,ICM-noSI,0.75,True,0.47271065287284275,0.019966216000284476,1.0,,
1206,1.0,10,ICM-noSI,0.8,True,0.42113217740357856,0.016536766999706742,1.0,,
1206,1.0,10,ICM-noSI,0.85,True,0.3695536991951107,0.01497207000011258,1.0,,
1206,1.0,10,ICM-noSI,0.9,True,0.31797523102383124,0.01868195699989883,1.0,0.0,-0.3101926722050744
1206,1.0,10,ICM-noSI,0.95,True,0.26782724856654355,0.019934521000323002,1.0,,
1206,1.0,10,ICM-noSI,1.0,True,0.21955761414080963,0.02001996400031203,1.0,,
1206,1.0,10,ICM,0.7,True,0.5448928826044461,0.019731041000341065,1.0,,
1206,1.0,10,ICM,0.75,True,0.49521466417100407,0.02165194699955464,1.0,,
1206,1.0,10,ICM,0.8,True,0.44553647624479137,0.020770704999449663,1.0,,
1206,1.0,10,ICM,0.85,True,0.3958582729998218,0.019553214999177726,1.0,,
1206,1.0,10,ICM,0.9,True,0.3461800681453694,0.020810378000533092,1.0,0.0,-0.30565275282290416
1206,1.0,10,ICM,0.95,True,0.2965771337450062,0.021200100999521965,1.0,,
1206,1.0,10,ICM,1.0,True,0.24714250045335806,0.020787625999219017,1.0,,
1223,1.0,10,DCM,0.7,True,0.49353340235388515,0.021042217999820423,1.0,,
1223,1.0,10,DCM,0.75,True,0.44462062058588026,0.020959288000085508,1.0,,
1223,1.0,10,DCM,0.8,True,0.39570783934563686,0.021301144000062777,1.0,,
1223,1.0,10,DCM,0.85,True,0.34679505811238565,0.02082317399981548,1.0,,
1223,1.0,10,DCM,0.9,True,0.297882270487663,0.02136957299990172,1.0,0.0,-0.3083239337089876
1223,1.0,10,DCM,0.95,True,0.24896949932257695,0.020849115999226342,1.0,,
1223,1.0,10,DCM,1.0,True,0.20005671833358102,0.021212567000475246,1.0,,
1223,1.0,10,ICM-noSI,0.7,True,0.4938974299828029,0.018198488999587425,1.0,,
1223,1.0,10,ICM-noSI,0.75,True,0.44501642127319196,0.01962681200075167,1.0,,
1223,1.0,10,ICM-noSI,0.8,True,0.3961354131402291,0.020960370000466355,1.0,,
1223,1.0,10,ICM-noSI,0.85,True,0.34725440484332465,0.01927976899969508,1.0,,
1223,1.0,10,ICM-noSI,0.9,True,0.29837339017904607,0.01981455700024526,1.0,0.0,-0.30827219615009005
1223,1.0,10,ICM-noSI,0.95,True,0.2494923931734009,0.01969121899946913,1.0,,
1223,1.0,10,ICM-noSI,1.0,True,0.200611385165504,0.01996516600047471,1.0,,
1223,1.0,10,ICM,0.7,True,0.504838419680743,0.021872827999686706,1.0,,
1223,1.0,10,ICM,0.75,True,0.45487044593050796,0.02156677699986176,1.0,,
1223,1.0,10,ICM,0.8,True,0.4049024716948918,0.021340015999157913,1.0,,
1223,1.0,10,ICM,0.85,True,0.35493449522077036,0.020732988000418118,1.0,,
1223,1.0,10,ICM,0.9,True,0.3049665248853529,0.018433788000038476,1.0,0.0,-0.31474951146091157
1223,1.0,10,ICM,0.95,True,0.2549985505094831,0.018922965000456315,1.0,,
1223,1.0,10,ICM,1.0,True,0.20503057630311164,0.021018385000388662,1.0,,
1240,1.0,10,DCM,0.7,True,0.4918609923716401,0.016927081999710936,1.0,,
1240,1.0,10,DCM,0.75,True,0.44117175565918637,0.016961765999440104,1.0,,
1240,1.0,10,DCM,0.8,True,0.39048251890486474,0.017890975000227627,1.0,,
1240,1.0,10,DCM,0.85,True,0.3397932730209415,0.017703554000036092,1.0,,
1240,1.0,10,DCM,0.9,True,0.28910404553912283,0.01920158899974922,1.0,0.0,-0.2730600523292672
1240,1.0,10,DCM,0.95,True,0.23981038820919973,0.018483134000234713,1.0,,
1240,1.0,10,DCM,1.0,True,0.19098463538956567,0.01708845399934944,1.0,,
1240,1.0,10,ICM-noSI,0.7,True,0.49690619807569125,0.01973081899996032,1.0,,
1240,1.0,10,ICM-noSI,0.75,True,0.4458280941763818,0.013964146999569493,1.0,,
1240,1.0,10,ICM-noSI,0.8,True,0.39474998690373775,0.015674911000132852,1.0,,
1240,1.0,10,ICM-noSI,0.85,True,0.3436718800240104,0.016569542000070214,1.0,,
1240,1.0,10,ICM-noSI,0.9,True,0.2925937825201304,0.013006162999772641,1.0,0.0,-0.2733034867837246
1240,1.0,10,ICM-noSI,0.95,True,0.24304990108900654,0.013503961999958847,1.0,,
1240,1.0,10,ICM-noSI,1.0,True,0.19386026238629753,0.01969273900067492,1.0,,
1240,1.0,10,ICM,0.7,True,0.5140546536573799,0.015229594000629731,1.0,,
1240,1.0,10,ICM,0.75,True,0.4638445716834274,0.014658617000350205,1.0,,
1240,1.0,10,ICM,0.8,True,0.41363449028611754,0.014912100000401551,1.0,,
1240,1.0,10,ICM,0.85,True,0.36342441058050395,0.01378098300028796,1.0,,
1240,1.0,10,ICM,0.9,True,0.3132143286305499,0.014549530000294908,1.0,0.0,-0.3181352871435976
1240,1.0,10,ICM,0.95,True,0.26310290425021493,0.013232862000222667,1.0,,
1240,1.0,10,ICM,1.0,True,0.21304484812047672,0.012869186999523663,1.0,,
1257,1.0,10,DCM,0.7,True,0.5224733571633821,0.016841924999425828,1.0,,
1257,1.0,10,DCM,0.75,True,0.47267177096694857,0.015191786999821488,1.0,,
1257,1.0,10,DCM,0.8,True,0.42287018100889473,0.018966884999827016,1.0,,
1257,1.0,10,DCM,0.85,True,0.3730686022281545,0.019983725000201957,1.0,,
1257,1.0,10,DCM,0.9,True,0.323267015450126,0.019260279000263836,1.0,0.0,-0.3728603376070775
1257,1.0,10,DCM,0.95,True,0.2737310041133945,0.019424090000029537,1.0,,
1257,1.0,10,DCM,1.0,True,0.22440067008241832,0.018788100000165286,1.0,,
1257,1.0,10,ICM-noSI,0.7,True,0.5180823087906722,0.01029965700035973,1.0,,
1257,1.0,10,ICM-noSI,0.75,True,0.4681366405728751,0.010119350000422855,1.0,,
1257,1.0,10,ICM-noSI,0.8,True,0.41819097154834567,0.010136962999240495,1.0,,
1257,1.0,10,ICM-noSI,0.85,True,0.36824531325137283,0.01044699500016577,1.0,,
1257,1.0,10,ICM-noSI,0.9,True,0.31829963964755825,0.01093957800003409,1.0,0.0,-0.37077524416745167
1257,1.0,10,ICM-noSI,0.95,True,0.2688188159132051,0.01203687399993214,1.0,,
1257,1.0,10,ICM-noSI,1.0,True,0.21953470997936483,0.010714257000472571,1.0,,
1257,1.0,10,ICM,0.7,True,0.5118513878294942,0.010137150999980804,1.0,,
1257,1.0,10,ICM,0.75,True,0.46246955023833114,0.009896446999846376,1.0,,
1257,1.0,10,ICM,0.8,True,0.41308772353771006,0.011760246999983792,1.0,,
1257,1.0,10,ICM,0.85,True,0.36370588788734065,0.014327422999485862,1.0,,
1257,1.0,10,ICM,0.9,True,0.3143240500267171,0.01418673599982867,1.0,0.0,-0.37654713546775354
1257,1.0,10,ICM,0.95,True,0.2650548760892774,0.013698888999897463,1.0,,
1257,1.0,10,ICM,1.0,True,0.2158208110869964,0.013773738000054436,1.0,,
1274,1.0,10,DCM,0.7,True,0.49576205393327455,0.08262367200040899,1.0,,
1274,1.0,10,DCM,0.75,True,0.44566719739150534,0.021155051999812713,1.0,,
1274,1.0,10,DCM,0.8,True,0.39557234083957465,0.02106488199933665,1.0,,
1274,1.0,10,DCM,0.85,True,0.3454774850747875,0.019980852999651688,1.0,,
1274,1.0,10,DCM,0.9,True,0.295606982337655,0.02107255900045857,1.0,0.0,-0.2674473785554692
1274,1.0,10,DCM,0.95,True,0.24694051315788507,0.021172634000322432,1.0,,
1274,1.0,10,DCM,1.0,True,0.19827403970352153,0.01923185099985858,1.0,,
1274,1.0,10,ICM-noSI,0.7,True,0.5100697060343772,0.02262884900028439,1.0,,
1274,1.0,10,ICM-noSI,0.75,True,0.4619897955388877,0.020466745000703668,1.0,,
1274,1.0,10,ICM-noSI,0.8,True,0.4139098732789932,0.020082849999198515,1.0,,
1274,1.0,10,ICM-noSI,0.85,True,0.3658299510343301,0.01712672299981932,1.0,,
1274,1.0,10,ICM-noSI,0.9,True,0.3177810933037976,0.01800099699994462,1.0,0.0,-0.2532897664883649
1274,1.0,10,ICM-noSI,0.95,True,0.27078872086905764,0.010660136999831593,1.0,,
1274,1.0,10,ICM-noSI,1.0,True,0.22379633737347746,0.010104289000082645,1.0,,
1274,1.0,10,ICM,0.7,True,0.48740069678365666,0.02170249499977217,1.0,,
1274,1.0,10,ICM,0.75,True,0.43765328107881524,0.01944833200013818,1.0,,
1274,1.0,10,ICM,0.8,True,0.38790586549042005,0.02179557500039664,1.0,,
1274,1.0,10,ICM,0.85,True,0.33815845934889815,0.019827823000014178,1.0,,
1274,1.0,10,ICM,0.9,True,0.2884110447845824,0.018539460999818402,1.0,0.0,-0.4465610674923717
1274,1.0,10,ICM,0.95,True,0.23866363019663767,0.018700455999351107,1.0,,
1274,1.0,10,ICM,1.0,True,0.1889162153821002,0.019125298999824736,1.0,,
1291,1.0,10,DCM,0.7,True,0.4897038701790137,0.009432064999600698,1.0,,
1291,1.0,10,DCM,0.75,True,0.440592480368607,0.0092345490002117,1.0,,
1291,1.0,10,DCM,0.8,True,0.3914811073987936,0.009228310999787936,1.0,,
1291,1.0,10,DCM,0.85,True,0.3423697209393667,0.008721780999621842,1.0,,
1291,1.0,10,DCM,0.9,True,0.29325832694230686,0.008784241999819642,1.0,0.0,-0.3923387784623664
1291,1.0,10,DCM,0.95,True,0.2441902452042052,0.008873386999766808,1.0,,
1291,1.0,10,DCM,1.0,True,0.19512358121150009,0.00886841400006233,1.0,,
1291,1.0,10,ICM-noSI,0.7,True,0.49298789753823913,0.008647733000543667,1.0,,
1291,1.0,10,ICM-noSI,0.75,True,0.4438499130708778,0.008772459000283561,1.0,,
1291,1.0,10,ICM-noSI,0.8,True,0.394711918920851,0.008358066000255349,1.0,,
1291,1.0,10,ICM-noSI,0.85,True,0.3455739454173947,0.008157012000083341,1.0,,
1291,1.0,10,ICM-noSI,0.9,True,0.29643596119595744,0.008216977999836672,1.0,0.0,-0.3946928310505017
1291,1.0,10,ICM-noSI,0.95,True,0.24736405635960793,0.008442573000138509,1.0,,
1291,1.0,10,ICM-noSI,1.0,True,0.19829489308297035,0.008121019000100205,1.0,,
1291,1.0,10,ICM,0.7,True,0.49298948033967555,0.008909936999771162,1.0,,
1291,1.0,10,ICM,0.75,True,0.44385113443949026,0.008532999999260937,1.0,,
1291,1.0,10,ICM,0.8,True,0.39471278880738325,0.008717116999832797,1.0,,
1291,1.0,10,ICM,0.85,True,0.34557444041937596,0.008702172999619506,1.0,,
1291,1.0,10,ICM,0.9,True,0.2964360857348887,0.008800273999440833,1.0,0.0,-0.39506487039659854
1291,1.0,10,ICM,0.95,True,0.2473640577536495,0.008880450999640743,1.0,,
1291,1.0,10,ICM,1.0,True,0.19829489594296354,0.009001050999358995,1.0,,
1308,1.0,10,DCM,0.7,True,0.49249847564977745,0.008676571000250988,1.0,,
1308,1.0,10,DCM,0.75,True,0.44233715538210044,0.009229640000739892,1.0,,
1308,1.0,10,DCM,0.8,True,0.39217583512939774,0.010078111000439094,1.0,,
1308,1.0,10,DCM,0.85,True,0.34201451518889175,0.01019512999937433,1.0,,
1308,1.0,10,DCM,0.9,True,0.292001786864977,0.009265685000173107,1.0,0.0,-0.25225729688796616
1308,1.0,10,DCM,0.95,True,0.24330925506970366,0.009184212000036496,1.0,,
1308,1.0,10,DCM,1.0,True,0.1952291199297858,0.008631539000816701,1.0,,
1308,1.0,10,ICM-noSI,0.7,True,0.4922485241980701,0.008127531000354793,1.0,,
1308,1.0,10,ICM-noSI,0.75,True,0.4421247214064675,0.008136178999848198,1.0,,
